##RUNID EVENTID	
129654	8332254	
129677	55886338	
129701	49353375	
129777	67372962	
129855	33565191	
129878	40814378	
129915	72252401	
129933	32926212	
130033	50579430	
130034	7858514	
130092	30964247	
130126	56068624	
130172	52824390	
130214	17569642	
130220	11599241	
130561	84363835	
130588	44934051	
130597	55489144	
130639	37366501	
130684	80612787	
130743	25740057	
130797	67186364	
130801	16289732	
130807	3160265	
130912	76035104	
130932	35022693	
131096	32665194	
131134	60192271	
131145	43542963	
131165	9342044	
131321	73241305	
131360	57649537	
131475	34507973	
131477	57977901	
131519	27561842	
131602	39194539	
131624	12296708	
131653	53411354	
131653	63430929	
131746	47815348	
131764	48222919	
131767	7377802	
131768	80926380	
131913	38717715	
132043	80110393	
132077	9759013	
132128	69441226	
132206	36575563	
132229	66688965	
132237	23969090	
132321	28454069	
132427	70353420	
132437	16335312	
132437	67132865	
132443	12627143	
132465	3856549	
132508	42419327	
132518	766165	
132577	42662743	
132684	5635104	
132707	54984442	
132768	5390846	
132792	60166398	
132814	44222682	
132910	57145925	
132974	67924813	
133091	81419	
133092	52499868	
133119	22683750	
133331	47828126	
133348	80807014	
133394	27261780	
133433	29047901	
133572	82361476	
133609	37927131	
133634	1410505	
133644	43767651	
133945	24635982	
133985	60770138	
134013	16038252	
134081	58268464	
134116	58596690	
134139	35473338	
134187	72386329	
134191	17593623	
134207	33533447	
134354	59221243	
134482	27754576	
134498	12605830	
134512	71996695	
134533	53384881	
134535	41069485	
134552	68615710	
134577	31638233	
134599	66310113	
134621	31008065	
134698	40735501	
134699	70289682	
134715	65785778	
134751	31476488	
134777	8912764	
134817	29175858	
134818	73718836	
134979	17138286	
135251	10024822	
135270	69188496	
135292	56063172	
135363	69917294	
135440	3139778	
135504	28341937	
135553	7213992	
135591	36044887	
135736	30987826	
135832	55176071	
135906	30719293	
135908	43512334	
135930	15193553	
135936	74588253	
136015	21306805	
136055	348073	
136057	6147475	
136170	48281000	
136241	22093816	
136249	27650203	
136260	4895987	
136348	65788242	
136366	14203460	
136385	7450363	
136388	4701751	
136392	25495567	
136441	11435033	
136504	1833389	
136506	15341152	
136556	43687362	
136565	2186969	
136568	17854328	
136588	56014830	
136615	14688828	
136627	61640402	
136662	35405932	
136766	7637140	
136775	22443736	
136783	66879340	
136973	28816141	
137019	70165712	
137065	22012496	
137096	70551815	
137217	75180896	
137296	24212476	
137350	7930341	
137390	43495485	
137467	64735045	
137469	77414913	
137487	35344578	
137537	52990531	
137571	16496893	
137603	30799022	
137661	22129736	
137668	51133257	
137711	79205800	
137794	38132005	
137806	8756840	
137840	57034692	
137910	29871391	
137932	1791376	
137971	11526243	
138005	24780443	
138125	11333473	
138125	29513102	
138131	35302784	
138181	66037171	
138193	21103478	
138198	44334860	
138354	45413430	
138415	56188508	
138449	20481611	
138487	60138479	
138515	8773328	
138599	39138591	
138632	31747601	
138669	4054005	
138821	46175426	
138890	34080563	
138938	62272876	
139071	47725621	
139100	34742349	
139204	39158985	
139205	9784024	
139279	10803235	
139303	27647445	
139315	50057906	
139674	30853199	
139685	1723093	
139735	13003768	
139912	46959751	
139939	8268246	
140078	30891383	
140125	41215060	
140284  303893
140312  53817657
140314  61338661
